"data_year","zone","habitat","nombre_pieces","loyer_moyen","surface_moyenne","moyenne_loyer_mensuel","nombre_observations"
2018,"69000","Maison","4","9.2","90","830",1936
2018,"69000","Appartement","1","14.5","29","426",1230
2018,"69000","Appartement","2","11.9","45","542",3288
2018,"69000","Appartement","3","10.2","66","667",3671
2018,"69000","Maison","4","9.3","98","915",2382
2018,"69000","Appartement","1","10.9","62","677",3006
2018,"69000","Maison","4","9.8","95","940",555
2018,"69000","Appartement","1","15.7","28","438",394
2018,"69000","Appartement","2","12.4","45","557",1053
2018,"69000","Appartement","3","10.2","66","672",1004
2018,"69000","Appartement","1","10.1","68","683",7565
2018,"69000","Maison","4","9.1","99","904",1827
2018,"69000","Appartement","1","13.9","30","419",836
2018,"69000","Appartement","2","11.6","46","533",2235
2018,"69000","Appartement","3","10.1","66","665",2667
2018,"69000","Appartement","1","10.9","62","677",3006
2018,"69000","Appartement","1","15.7","28","438",394
2018,"69000","Appartement","2","12.4","45","557",1053
2018,"69000","Appartement","3","10.2","66","672",1004
2018,"69000","Maison","4","9.8","95","940",555
2018,"69000","Appartement","1","10.1","68","683",7565
2018,"69000","Appartement","1","13.9","30","419",836
2018,"69000","Appartement","2","11.6","46","533",2235
2018,"69000","Appartement","3","10.1","66","665",2667
2018,"69000","Maison","4","9.1","99","904",1827
2018,"69000","Appartement","1","9.9","64","637",2681
2018,"69000","Maison","4","8.6","105","910",422
2018,"69000","Appartement","1","14.1","29","412",491
2018,"69000","Appartement","2","11.6","44","513",1003
2018,"69000","Appartement","3","9.7","66","637",765
2018,"69000","Appartement","1","10.6","61","643",812
2018,"69000","Appartement","1","9.6","66","633",1869
2018,"69000","Appartement","1","9.7","65","630",2709
2018,"69000","Maison","4","8.8","90","785",845
2018,"69000","Appartement","1","15.2","27","415",194
2018,"69000","Appartement","2","11.9","43","514",608
2018,"69000","Appartement","3","9.5","63","601",1062
2018,"69000","Appartement","1","10.4","62","641",631
2018,"69000","Appartement","1","9.4","67","626",2078
2018,"69000","Appartement","1","10.1","67","680",1891
2018,"69000","Maison","4","9.2","99","911",499
2018,"69000","Appartement","1","15.2","30","454",282
2018,"69000","Appartement","2","11.6","46","532",562
2018,"69000","Appartement","3","9.6","67","638",548
2018,"69000","Appartement","1","10.6","63","668",473
2018,"69000","Appartement","1","9.9","69","685",1418
2018,"69000","Appartement","1","10.6","68","728",1314
2018,"69000","Maison","4","9.8","99","977",295
2018,"69000","Appartement","1","14.4","31","449",128
2018,"69000","Appartement","2","11.8","50","586",390
2018,"69000","Appartement","3","10.5","68","712",501
2018,"69000","Appartement","1","10.7","65","693",365
2018,"69000","Appartement","1","10.6","71","747",949
2018,"69000","Appartement","1","11.2","66","738",1976
2018,"69000","Maison","4","10.2","98","998",321
2018,"69000","Appartement","1","14.3","29","416",135
2018,"69000","Appartement","2","12.7","45","570",725
2018,"69000","Appartement","3","11.2","65","730",795
2018,"69000","Appartement","1","11.5","63","722",725
2018,"69000","Appartement","1","10.9","69","750",1251
2018,"69000","Appartement","1","9.9","64","637",2681
2018,"69000","Appartement","1","14.1","29","412",491
2018,"69000","Appartement","2","11.6","44","513",1003
2018,"69000","Appartement","3","9.7","66","637",765
2018,"69000","Maison","4","8.6","105","910",422
2018,"69000","Appartement","1","10.6","61","643",812
2018,"69000","Appartement","1","9.6","66","633",1869
2018,"69000","Appartement","1","9.7","65","630",2709
2018,"69000","Appartement","1","15.2","27","415",194
2018,"69000","Appartement","2","11.9","43","514",608
2018,"69000","Appartement","3","9.5","63","601",1062
2018,"69000","Maison","4","8.8","90","785",845
2018,"69000","Appartement","1","10.4","62","641",631
2018,"69000","Appartement","1","9.4","67","626",2078
2018,"69000","Appartement","1","10.1","67","680",1891
2018,"69000","Appartement","1","15.2","30","454",282
2018,"69000","Appartement","2","11.6","46","532",562
2018,"69000","Appartement","3","9.6","67","638",548
2018,"69000","Maison","4","9.2","99","911",499
2018,"69000","Appartement","1","10.6","63","668",473
2018,"69000","Appartement","1","9.9","69","685",1418
2018,"69000","Appartement","1","10.6","68","728",1314
2018,"69000","Appartement","1","14.4","31","449",128
2018,"69000","Appartement","2","11.8","50","586",390
2018,"69000","Appartement","3","10.5","68","712",501
2018,"69000","Maison","4","9.8","99","977",295
2018,"69000","Appartement","1","10.7","65","693",365
2018,"69000","Appartement","1","10.6","71","747",949
2018,"69000","Appartement","1","11.2","66","738",1976
2018,"69000","Appartement","1","14.3","29","416",135
2018,"69000","Appartement","2","12.7","45","570",725
2018,"69000","Appartement","3","11.2","65","730",795
2018,"69000","Maison","4","10.2","98","998",321
2018,"69000","Appartement","1","11.5","63","722",725
2018,"69000","Appartement","1","10.9","69","750",1251
2018,"69000","Maison","2","9.7","95","926",637
2018,"69000","Maison","1","11.55","63","695.5",191
2018,"69000","Maison","4","11.55","63","695.5",446
2018,"69000","Maison","2","9.7","95","926",637
2018,"69000","Maison","2","10.2","86","880",175
2018,"69000","Maison","1","11.55","63","695.5",56
2018,"69000","Maison","4","11.55","63","695.5",119
2018,"69000","Maison","2","9.4","101","952",462
2018,"69000","Maison","1","11.55","63","695.5",135
2018,"69000","Maison","4","11.55","63","695.5",327
2018,"69000","Maison","2","10.2","86","880",175
2018,"69000","Maison","2","10.2","86","880",175
2018,"69000","Maison","2","9.4","101","952",462
2018,"69000","Maison","2","9.4","101","952",462
2018,"69000","Maison","2","11.55","93","834",239
2018,"69000","Maison","1","11.55","63","695.5",100
2018,"69000","Maison","4","11.55","63","695.5",139
2018,"69000","Maison","2","9.4","89","837",67
2018,"69000","Maison","2","8.7","96","833",172
2018,"69000","Maison","2","9.2","97","895",118
2018,"69000","Maison","1","11.55","63","695.5",27
2018,"69000","Maison","4","11.55","63","695.5",91
2018,"69000","Maison","2","11.55","63","695.5",24
2018,"69000","Maison","2","9.1","95","860",94
2018,"69000","Maison","2","11.55","88","886",113
2018,"69000","Maison","1","11.55","63","695.5",23
2018,"69000","Maison","4","11.55","63","695.5",90
2018,"69000","Maison","2","11.55","63","695.5",31
2018,"69000","Maison","2","9.3","99","923",82
2018,"69000","Maison","2","10.1","102","1027",67
2018,"69000","Maison","1","11.55","63","695.5",1
2018,"69000","Maison","4","11.55","63","695.5",61
2018,"69000","Maison","2","11.55","63","695.5",21
2018,"69000","Maison","2","11.55","63","695.5",46
2018,"69000","Maison","2","10.5","100","1055",100
2018,"69000","Maison","1","11.55","63","695.5",35
2018,"69000","Maison","4","11.55","63","695.5",65
2018,"69000","Maison","2","11.55","63","695.5",32
2018,"69000","Maison","2","10.4","109","1128",68
2018,"69000","Maison","2","11.55","93","834",239
2018,"69000","Maison","2","11.55","93","834",239
2018,"69000","Maison","2","9.4","89","837",67
2018,"69000","Maison","2","8.7","96","833",172
2018,"69000","Maison","2","9.2","97","895",118
2018,"69000","Maison","2","9.2","97","895",118
2018,"69000","Maison","2","11.55","63","695.5",24
2018,"69000","Maison","2","9.1","95","860",94
2018,"69000","Maison","2","11.55","88","886",113
2018,"69000","Maison","2","11.55","88","886",113
2018,"69000","Maison","2","11.55","63","695.5",31
2018,"69000","Maison","2","9.3","99","923",82
2018,"69000","Maison","2","10.1","102","1027",67
2018,"69000","Maison","2","10.1","102","1027",67
2018,"69000","Maison","2","11.55","63","695.5",21
2018,"69000","Maison","2","11.55","63","695.5",46
2018,"69000","Maison","2","10.5","100","1055",100
2018,"69000","Maison","2","10.5","100","1055",100
2018,"69000","Maison","2","11.55","63","695.5",32
2018,"69000","Maison","2","10.4","109","1128",68
2018,"69000","Appartement","1","10.5","60","635",9934
2018,"69000","Appartement","1","14.3","29","420",1224
2018,"69000","Appartement","2","11.55","45","542",3233
2018,"69000","Appartement","3","10.1","66","665",3541
2018,"69000","Appartement","4","9.2","90","830",1936
2018,"69000","Appartement","1","14.3","29","420",1224
2018,"69000","Appartement","2","11.55","45","542",3233
2018,"69000","Appartement","3","10.1","66","665",3541
2018,"69000","Appartement","4","9.2","90","830",1936
2018,"69000","Appartement","1","11.55","58","638",2831
2018,"69000","Appartement","1","15.1","28","422",390
2018,"69000","Appartement","2","12.6","44","558",1034
2018,"69000","Appartement","3","10.2","66","674",971
2018,"69000","Appartement","4","9.8","87","850",436
2018,"69000","Appartement","1","10.2","62","634",7103
2018,"69000","Appartement","1","13.9","30","419",834
2018,"69000","Appartement","2","11.6","46","532",2199
2018,"69000","Appartement","3","10.1","65","660",2570
2018,"69000","Appartement","4","11.55","91","822",1500
2018,"69000","Appartement","1","11.55","58","638",2831
2018,"69000","Appartement","1","15.1","28","422",390
2018,"69000","Appartement","2","12.6","44","558",1034
2018,"69000","Appartement","3","10.2","66","674",971
2018,"69000","Appartement","4","9.8","87","850",436
2018,"69000","Appartement","1","10.2","62","634",7103
2018,"69000","Appartement","1","13.9","30","419",834
2018,"69000","Appartement","2","11.6","46","532",2199
2018,"69000","Appartement","3","10.1","65","660",2570
2018,"69000","Appartement","4","11.55","91","822",1500
2018,"69000","Appartement","1","10.3","57","587",2442
2018,"69000","Appartement","1","13.9","29","408",489
2018,"69000","Appartement","2","11.5","44","510",979
2018,"69000","Appartement","3","9.7","65","631",691
2018,"69000","Appartement","4","8.8","97","853",283
2018,"69000","Appartement","1","11.1","53","587",745
2018,"69000","Appartement","1","11.55","59","587",1697
2018,"69000","Appartement","1","9.8","61","601",2591
2018,"69000","Appartement","1","15.2","27","415",194
2018,"69000","Appartement","2","12.1","43","514",599
2018,"69000","Appartement","3","9.4","64","599",1044
2018,"69000","Appartement","4","8.8","82","719",754
2018,"69000","Appartement","1","10.5","58","611",607
2018,"69000","Appartement","1","9.5","63","596",1984
2018,"69000","Appartement","1","10.1","63","638",1778
2018,"69000","Appartement","1","14.5","30","436",280
2018,"69000","Appartement","2","11.5","46","532",556
2018,"69000","Appartement","3","9.5","66","633",533
2018,"69000","Appartement","4","9.1","94","859",409
2018,"69000","Appartement","1","10.4","60","625",442
2018,"69000","Appartement","1","11.55","64","644",1336
2018,"69000","Appartement","1","10.8","63","683",1247
2018,"69000","Appartement","1","14.4","31","449",128
2018,"69000","Appartement","2","11.9","49","584",386
2018,"69000","Appartement","3","10.5","68","712",499
2018,"69000","Appartement","4","9.6","93","899",234
2018,"69000","Appartement","1","10.9","62","670",344
2018,"69000","Appartement","1","10.7","64","690",903
2018,"69000","Appartement","1","11.4","60","681",1876
2018,"69000","Appartement","1","14.4","29","414",133
2018,"69000","Appartement","2","12.7","45","573",713
2018,"69000","Appartement","3","11.1","65","725",774
2018,"69000","Appartement","4","10.1","87","880",256
2018,"69000","Appartement","1","11.7","59","684",693
2018,"69000","Appartement","1","11.1","61","679",1183
2018,"69000","Appartement","1","10.3","57","587",2442
2018,"69000","Appartement","1","13.9","29","408",489
2018,"69000","Appartement","2","11.5","44","510",979
2018,"69000","Appartement","3","9.7","65","631",691
2018,"69000","Appartement","4","8.8","97","853",283
2018,"69000","Appartement","1","11.1","53","587",745
2018,"69000","Appartement","1","11.55","59","587",1697
2018,"69000","Appartement","1","9.8","61","601",2591
2018,"69000","Appartement","1","15.2","27","415",194
2018,"69000","Appartement","2","12.1","43","514",599
2018,"69000","Appartement","3","9.4","64","599",1044
2018,"69000","Appartement","4","8.8","82","719",754
2018,"69000","Appartement","1","10.5","58","611",607
2018,"69000","Appartement","1","9.5","63","596",1984
2018,"69000","Appartement","1","10.1","63","638",1778
2018,"69000","Appartement","1","14.5","30","436",280
2018,"69000","Appartement","2","11.5","46","532",556
2018,"69000","Appartement","3","9.5","66","633",533
2018,"69000","Appartement","4","9.1","94","859",409
2018,"69000","Appartement","1","10.4","60","625",442
2018,"69000","Appartement","1","11.55","64","644",1336
2018,"69000","Appartement","1","10.8","63","683",1247
2018,"69000","Appartement","1","14.4","31","449",128
2018,"69000","Appartement","2","11.9","49","584",386
2018,"69000","Appartement","3","10.5","68","712",499
2018,"69000","Appartement","4","9.6","93","899",234
2018,"69000","Appartement","1","10.9","62","670",344
2018,"69000","Appartement","1","10.7","64","690",903
2018,"69000","Appartement","1","11.4","60","681",1876
2018,"69000","Appartement","1","14.4","29","414",133
2018,"69000","Appartement","2","12.7","45","573",713
2018,"69000","Appartement","3","11.1","65","725",774
2018,"69000","Appartement","4","10.1","87","880",256
2018,"69000","Appartement","1","11.7","59","684",693
2018,"69000","Appartement","1","11.1","61","679",1183
2018,"69001","Appartement","1","12.5","72","907",1493
2018,"69001","Appartement","1","11.55","63","695.5",1
2018,"69001","Maison","4","11.4","122","1393",374
2018,"69001","Appartement","4","11.55","63","695.5",1
2018,"69001","Appartement","1","17.8","28","497",202
2018,"69001","Appartement","2","13.5","50","683",468
2018,"69001","Appartement","3","12.3","78","953",447
2018,"69001","Maison","4","11.4","122","1392",371
2018,"69001","Appartement","1","17.7","28","498",203
2018,"69001","Appartement","2","13.5","50","683",469
2018,"69001","Appartement","3","12.3","78","953",447
2018,"69001","Appartement","2","11.55","63","695.5",1
2018,"69001","Appartement","1","17.8","28","497",202
2018,"69001","Appartement","2","13.5","50","683",468
2018,"69001","Appartement","3","12.3","78","953",447
2018,"69001","Maison","4","11.4","122","1392",371
2018,"69001","Appartement","1","17.7","28","498",203
2018,"69001","Appartement","2","13.5","50","683",469
2018,"69001","Appartement","3","12.3","78","953",447
2018,"69001","Maison","4","11.4","122","1393",374
2018,"69001","Appartement","1","11.55","65","904",398
2018,"69001","Maison","4","12.5","128","1600",92
2018,"69001","Appartement","1","20.6","25","520",73
2018,"69001","Appartement","2","14.7","49","725",132
2018,"69001","Appartement","3","13.3","72","953",101
2018,"69001","Appartement","2","12.1","75","908",1095
2018,"69001","Maison","4","11.2","120","1339",282
